7.5,-18.0,0.0
7.5,-28.0,0.0
7.5,-28.0,5.0
20.5,-28.0,5.0
20.5,-28.0,0.0
13.0,-28.0,0.0
13.0,-18.0,0.0
20.5,-18.0,0.0
20.5,-18.0,5.0
13.0,-23.0,5.0
13.0,-23.0,0.0
20.5,-23.0,0.0
20.5,-23.0,5.0
36.0,-28.0,5.0
36.0,-28.0,0.0
36.0,-18.0,0.0
36.0,-18.0,5.0
36.0,-23.0,5.0
36.0,-23.0,0.0
43.5,-23.0,0.0
43.5,-23.0,5.0
43.5,-18.0,5.0
43.5,-18.0,0.0
43.5,-28.0,0.0
43.5,-28.0,5.0
49.0,-28.0,5.0
49.0,-28.0,0.0
54.0,-18.0,0.0
59.0,-28.0,0.0
59.0,-28.0,5.0
51.5,-23.0,5.0
51.5,-23.0,0.0
56.5,-23.0,0.0
56.5,-23.0,5.0
62.0,-18.0,5.0
62.0,-18.0,0.0
62.0,-28.0,0.0
72.0,-28.0,0.0
72.0,-18.0,0.0
72.0,-18.0,5.0
67.0,-18.0,5.0
67.0,-18.0,0.0
67.0,-28.0,0.0
67.0,-28.0,5.0
82.5,-28.0,5.0
82.5,-28.0,0.0
75.0,-28.0,0.0
75.0,-18.0,0.0
82.5,-18.0,0.0
82.5,-18.0,5.0
75.0,-23.0,5.0
75.0,-23.0,0.0
82.5,-23.0,0.0
82.5,-23.0,5.0
88.0,-28.0,5.0
88.0,-28.0,0.0
89.25,-28.0,0.0
90.5,-26.75,0.0
90.5,-18.0,0.0
98.0,-18.0,0.0
98.0,-28.0,0.0
98.0,-28.0,5.0
111.0,-18.0,5.0
111.0,-18.0,0.0
111.0,-26.75,0.0
121.0,-26.75,0.0
121.0,-28.0,0.0
121.0,-28.0,5.0
118.5,-26.75,5.0
118.5,-26.75,0.0
118.5,-18.0,0.0
118.5,-18.0,5.0
131.5,-28.0,5.0
131.5,-28.0,0.0
124.0,-28.0,0.0
124.0,-18.0,0.0
131.5,-18.0,0.0
131.5,-18.0,5.0
124.0,-23.0,5.0
124.0,-23.0,0.0
131.5,-23.0,0.0
131.5,-23.0,5.0
137.0,-28.0,5.0
137.0,-28.0,0.0
138.25,-28.0,0.0
139.5,-26.75,0.0
139.5,-18.0,0.0
147.0,-18.0,0.0
147.0,-28.0,0.0
147.0,-28.0,5.0
150.0,-18.0,5.0
150.0,-18.0,0.0
150.0,-28.0,0.0
157.5,-18.0,0.0
157.5,-28.0,0.0
157.5,-28.0,5.0
173.0,-28.0,5.0
173.0,-28.0,0.0
173.0,-25.5,0.0
183.0,-25.5,0.0
183.0,-28.0,0.0
183.0,-28.0,5.0
175.5,-25.5,5.0
175.5,-25.5,0.0
175.5,-18.0,0.0
180.5,-18.0,0.0
180.5,-25.5,0.0
180.5,-25.5,5.0
186.0,-28.0,5.0
186.0,-28.0,0.0
187.25,-28.0,0.0
188.5,-26.75,0.0
188.5,-18.0,0.0
196.0,-18.0,0.0
196.0,-28.0,0.0
196.0,-28.0,5.0
199.0,-28.0,5.0
199.0,-28.0,0.0
206.5,-23.0,0.0
200.25,-23.0,0.0
199.0,-21.75,0.0
199.0,-19.25,0.0
200.25,-18.0,0.0
206.5,-18.0,0.0
206.5,-28.0,0.0
206.5,-28.0,5.0
222.0,-28.0,5.0
222.0,-28.0,0.0
222.0,-18.0,0.0
227.0,-23.0,0.0
232.0,-18.0,0.0
232.0,-28.0,0.0
232.0,-28.0,5.0
242.5,-26.75,5.0
242.5,-26.75,0.0
241.25,-28.0,0.0
236.25,-28.0,0.0
235.0,-26.75,0.0
235.0,-19.25,0.0
236.25,-18.0,0.0
241.25,-18.0,0.0
242.5,-19.25,0.0
242.5,-26.75,0.0
242.5,-26.75,5.0
255.5,-28.0,5.0
255.5,-28.0,0.0
248.0,-28.0,0.0
248.0,-18.0,0.0
255.5,-18.0,0.0
255.5,-18.0,5.0
248.0,-23.0,5.0
248.0,-23.0,0.0
255.5,-23.0,0.0
255.5,-23.0,5.0
261.0,-18.0,5.0
261.0,-18.0,0.0
261.0,-28.0,0.0
268.5,-18.0,0.0
268.5,-28.0,0.0
268.5,-28.0,5.0
263.5,-18.0,5.0
263.5,-18.0,0.0
266.0,-18.0,0.0
266.0,-18.0,5.0
0.0,-42.0,5.0
0.0,-42.0,0.0
10.0,-32.0,0.0
10.0,-32.0,5.0
0.0,-32.0,5.0
0.0,-32.0,0.0
10.0,-42.0,0.0
10.0,-42.0,5.0
5.0,-42.0,5.0
5.0,-42.0,0.0
5.0,-32.0,0.0
5.0,-32.0,5.0
13.0,-32.0,5.0
13.0,-32.0,0.0
13.0,-42.0,0.0
20.5,-32.0,0.0
20.5,-42.0,0.0
20.5,-42.0,5.0
26.0,-33.25,5.0
26.0,-33.25,0.0
27.25,-32.0,0.0
32.25,-32.0,0.0
33.5,-33.25,0.0
33.5,-35.75,0.0
31.0,-37.0,0.0
33.5,-38.75,0.0
33.5,-40.75,0.0
32.25,-42.0,0.0
27.25,-42.0,0.0
26.0,-40.75,0.0
26.0,-40.75,5.0
39.0,-42.0,5.0
39.0,-42.0,0.0
39.0,-32.0,0.0
39.0,-32.0,5.0
39.0,-37.0,5.0
39.0,-37.0,0.0
46.5,-37.0,0.0
46.5,-37.0,5.0
46.5,-32.0,5.0
46.5,-32.0,0.0
46.5,-42.0,0.0
46.5,-42.0,5.0
52.0,-32.0,5.0
52.0,-32.0,0.0
52.0,-42.0,0.0
59.5,-32.0,0.0
59.5,-42.0,0.0
59.5,-42.0,5.0
77.5,-37.0,5.0
77.5,-37.0,0.0
82.5,-37.0,0.0
82.5,-37.0,5.0
98.0,-32.0,5.0
98.0,-32.0,0.0
98.0,-40.75,0.0
108.0,-40.75,0.0
108.0,-42.0,0.0
108.0,-42.0,5.0
105.5,-40.75,5.0
105.5,-40.75,0.0
105.5,-32.0,0.0
105.5,-32.0,5.0
118.5,-42.0,5.0
118.5,-42.0,0.0
111.0,-42.0,0.0
111.0,-32.0,0.0
118.5,-32.0,0.0
118.5,-32.0,5.0
111.0,-37.0,5.0
111.0,-37.0,0.0
118.5,-37.0,0.0
118.5,-37.0,5.0
124.0,-42.0,5.0
124.0,-42.0,0.0
125.25,-42.0,0.0
